,0,1,2,3,4
1183,CV.N^F12,31-Dec-2010,US,Electric Utilities (NEC),11687164
1184,DRYN.PK,31-Dec-2010,US,Electric Utilities (NEC),11685855
1185,HSLPP.PK^H09,31-Dec-2010,US,Electric Utilities (NEC),11676829
1186,—,31-Dec-2010,US,"Electric Utilities (NEC)
+1",11672626
1187,—,31-Dec-2010,US,Electric Utilities (NEC),11670041
1188,PSD.N^B09,04-Mar-2011,US,Electric Utilities (NEC),11666398
1189,PRHL.PK,31-Dec-2010,US,Electric Utilities (NEC),11660750
1190,BGLEN.PK^I16,31-Dec-2010,US,"Electric Utilities (NEC)
+1",11648937
1191,—,31-Dec-2010,US,Fossil Fuel Electric Utilities,11652320
1192,PNM.N,31-Dec-2010,US,Electric Utilities (NEC),11651423
1193,—,31-Dec-2010,US,Electric Utilities (NEC),11650261
1194,SCG_p.N^L09,31-Dec-2010,US,Electric Utilities (NEC),11649991
1195,GEN.N^L12,31-Dec-2010,US,Fossil Fuel Electric Utilities,11648962
1196,BGLEN.PK^I16,31-Dec-2010,US,"Electric Utilities (NEC)
+1",11648937
1197,ORA.N,31-Dec-2010,US,Alternative Electric Utilities,11647685
1198,FLPWP.PK^C13,31-Dec-2010,US,"Electric Utilities (NEC)
+1",11646777
1199,EE.N^G20,31-Dec-2010,US,Electric Utilities (NEC),11646365
1200,—,31-Dec-2010,US,Electric Utilities (NEC),11645501
1201,LNT.OQ,31-Dec-2010,US,Electric Utilities (NEC),11645488
1202,—,31-Dec-2010,US,Electric Utilities (NEC),11645454
1203,TE.N^G16,31-Dec-2010,US,Electric Utilities (NEC),11645107
1204,EAI.N,31-Dec-2010,US,"Electric Utilities (NEC)
+1",11644262
1205,ELB.N^L03,31-Dec-2010,US,Electric Utilities (NEC),11643709
1206,—,31-Dec-2010,US,Electric Utilities (NEC),11643404
1207,—,31-Dec-2010,US,Electric Utilities (NEC),11643397
1208,—,31-Dec-2010,US,Electric Utilities (NEC),11643375
1209,SCE_pe.A^I20,31-Dec-2010,US,Electric Utilities (NEC),11643354
1210,EIX.N,31-Dec-2010,US,Electric Utilities (NEC),11643323
1211,SPS.N^H97,31-Dec-2010,US,Electric Utilities (NEC),11643147
1212,XEL.OQ,31-Dec-2010,US,Electric Utilities (NEC),11643146
1213,—,31-Dec-2010,US,Electric Utilities (NEC),11643035
1214,—,31-Dec-2010,US,Electric Utilities (NEC),11643044
1215,PPWLO.PK,31-Dec-2010,US,Electric Utilities (NEC),11643050
1216,AES.N,31-Dec-2010,US,Electric Utilities (NEC),11642415
1217,PPL.N,31-Dec-2010,US,"Multiline Utilities
+1",11642940
1218,OTTR.OQ,31-Dec-2010,US,Electric Utilities (NEC),11642763
1219,NVE.N^L13,31-Dec-2010,US,Electric Utilities (NEC),11642808
1220,IPL.N^C01,31-Dec-2010,US,Electric Utilities (NEC),11642878
1221,—,31-Dec-2010,US,Electric Utilities (NEC),11637686
1222,WEC.N,31-Dec-2010,US,Electric Utilities (NEC),11639070
1223,CNLPL.PK,31-Dec-2010,US,Electric Utilities (NEC),11641857
1224,ALP_pq.N^J22,31-Dec-2010,US,Electric Utilities (NEC),11640634
1225,—,31-Dec-2010,US,Electric Utilities (NEC),11640461
1226,IMIGO.PK^K11,31-Dec-2010,US,Electric Utilities (NEC),11640188
1227,OHIPM.PK^K11,31-Dec-2010,US,Electric Utilities (NEC),11640154
1228,COCSP.PK^K06,31-Dec-2010,US,Electric Utilities (NEC),11640105
1229,PSOKM.PK^K11,31-Dec-2010,US,Electric Utilities (NEC),11640096
1230,APPWM.OB^K11,31-Dec-2010,US,Electric Utilities (NEC),11640052
1231,SWSEO.PK^K11,31-Dec-2010,US,Electric Utilities (NEC),11640034
1232,AEP.OQ,31-Dec-2010,US,Electric Utilities (NEC),11639992
1233,WELPP.PK,31-Dec-2010,US,Electric Utilities (NEC),11639194
1234,WEC.N,31-Dec-2010,US,Electric Utilities (NEC),11639070
1235,ANTEM.PK^C11,31-Dec-2010,US,Electric Utilities (NEC),11638428
1236,—,31-Dec-2010,US,Electric Utilities (NEC),11637687
1237,POR.N,31-Dec-2010,US,Electric Utilities (NEC),11638268
1238,AEE.N,31-Dec-2010,US,"Multiline Utilities
+2",11635020
1239,MGEE.OQ,31-Dec-2010,US,Electric Utilities (NEC),11636428
1240,PET_pa.A^G11,31-Dec-2010,US,"Business Support Services (NEC)
+3",11636280
1241,CMS.N,31-Dec-2010,US,"Multiline Utilities
+1",11637496
1242,CNL.N^D16,31-Dec-2010,US,Electric Utilities (NEC),11637345
1243,WREGH.PK^F02,31-Dec-2010,US,Electric Utilities (NEC),11637211
1244,—,31-Dec-2010,US,Electric Utilities (NEC),11636443
1245,WIPSI.PK^K15,31-Dec-2010,US,Electric Utilities (NEC),11633724
1246,AYE.N^B11,31-Dec-2010,US,Electric Utilities (NEC),11633049
1247,ITC.N^J16,31-Dec-2010,US,Electric Utilities (NEC),11633266
1248,IDA.N,31-Dec-2010,US,Electric Utilities (NEC),11630568
1249,—,31-Dec-2010,US,Electric Utilities (NEC),11629383
1250,UIL.N^L15,31-Dec-2010,US,Electric Utilities (NEC),11628757
1251,CEDNM.PK^E12,31-Dec-2010,US,"Multiline Utilities
+1",11628603
1252,NRG.N,31-Dec-2010,US,Electric Utilities (NEC),11627896
1253,—,31-Dec-2010,US,Electric Utilities (NEC),11625459
1254,DTE.N,31-Dec-2010,US,Electric Utilities (NEC),11625374
1255,—,31-Dec-2010,US,Shell Companies,11625076
1256,HAWLI.PK,31-Dec-2010,US,Electric Utilities (NEC),11624567
1257,AZD.N^A00,31-Dec-2010,US,Electric Utilities (NEC),11622710
1258,—,31-Dec-2010,US,Electric Utilities (NEC),11622648
1259,—,31-Dec-2010,US,Electric Utilities (NEC),11622653
1260,,,,,
1261,—,31-Dec-2010,US,Electric Utilities (NEC),11622650
1262,CPN.N^C18,31-Dec-2010,US,Electric Utilities (NEC),11622439
1263,DPL.N^K11,31-Dec-2010,US,Electric Utilities (NEC),11621870
1264,EDE.N^A17,31-Dec-2010,US,Electric Utilities (NEC),11620756
1265,PCG_pa.A,31-Dec-2010,US,Electric Utilities (NEC),11620518
1266,PCG.N,31-Dec-2010,US,Electric Utilities (NEC),11620501
1267,—,31-Dec-2010,US,Fossil Fuel Electric Utilities,11619268
1268,OGE.N,31-Dec-2010,US,Electric Utilities (NEC),11619266
1269,CVE_p.N^C05,31-Dec-2010,US,Electric Utilities (NEC),11617803
1270,ALE.N,31-Dec-2010,US,Electric Utilities (NEC),11616039
1271,NSARO.PK,31-Dec-2010,US,Electric Utilities (NEC),11610549
1272,CHG.N^F13,31-Dec-2010,US,Electric Utilities (NEC),11592563
1273,CQXL.PK^B22,31-Dec-2010,US,Electric Utilities (NEC),11592203
1274,NST.DG^D12,31-Dec-2010,US,Electric Utilities (NEC),11590089
1275,EVUS.PK^C22,30-Sep-2010,US,Power Charging Stations,11527558
1276,RNRG.PK^E15,30-Sep-2010,US,Electric Utilities (NEC),101277644
1277,BFYW.PK,31-Aug-2010,US,Wind Systems & Equipment,101251173
1278,TVC.N,30-Sep-2010,US,Electric Utilities (NEC),101204782
1279,SPCL.PK^K18,31-Jul-2010,US,"Auto, Truck & Motorcycle Parts (NEC)",101162311
1280,,,,,
1281,SKYH.PK^L16,31-May-2010,US,Wind Electric Utilities,101122589
1282,WWPW.PK,30-Jun-2010,US,Wind Electric Utilities,101122089
1283,WNEA.PK^E15,30-Jun-2010,US,Wind Electric Utilities,101119804
1284,NCEN.PK,31-Mar-2010,US,Wind Electric Utilities,10952520
1285,USBL.PK,28-Feb-2010,US,Professional Sports Venues,10895420
1286,HTM.A^D18,31-Mar-2010,US,Electric Utilities (NEC),10887547
1287,FNEC.PK,31-Dec-2009,US,Wind Electric Utilities,10755788
1288,CHJI.PK,31-Dec-2009,US,Shell Companies,10753243
1289,BLNK.OQ,31-Dec-2009,US,Electrical Components & Equipment (NEC),10753001
1290,BFLS.PK^G19,31-Dec-2009,US,Biomass & Waste to Energy Electric Utilities,10752886
1291,PSPW.PK,31-Dec-2009,US,Alternative Electric Utilities,10752736
1292,WWEI.PK^F13,31-Dec-2009,US,Wind Electric Utilities,10752268
1293,SEFE.PK^I15,31-Dec-2009,US,Electric Utilities (NEC),10751610
1294,WGEI.PK,31-Dec-2009,US,Electric Utilities (NEC),10750295
1295,OIGBQ.PK,31-Dec-2009,US,Electric Utilities (NEC),10721027
1296,GREW.PK^D19,31-Dec-2009,US,Electric Utilities (NEC),10720248
1297,VSPC.PK,31-Dec-2009,US,Biomass & Waste to Energy Electric Utilities,10719790
1298,SUME.PK,31-Dec-2009,US,Electric Utilities (NEC),10719789
1299,—,31-Dec-2009,US,Shell Companies,10718804
1300,,,,,
1301,—,31-Dec-2009,US,Electric Utilities (NEC),10716610
1302,—,31-Dec-2009,US,Corporate Financial Services (NEC),10715032
1303,EPGRQ.PK,31-Dec-2009,US,Electric Utilities (NEC),10714403
1304,—,31-Dec-2009,US,Corporate Financial Services (NEC),10713501
1305,—,31-Dec-2009,US,Electric Utilities (NEC),10711626
1306,—,31-Dec-2009,US,Electric Utilities (NEC),10712354
1307,BVWN.PK^G17,31-Dec-2009,US,Electric Utilities (NEC),10711588
1308,—,31-Dec-2009,US,Electric Utilities (NEC),10708361
1309,—,31-Dec-2009,US,"Corporate Financial Services (NEC)
+1",10706679
1310,MAM.A^L10,31-Dec-2009,US,Electric Utilities (NEC),10705073
1311,—,31-Dec-2009,US,Electric Utilities (NEC),10704405
1312,—,31-Dec-2009,US,Electric Utilities (NEC),10697145
1313,PEGY.OQ,31-Dec-2009,US,Electric Utilities (NEC),10691996
1314,CV.N^F12,31-Dec-2009,US,Electric Utilities (NEC),10679675
1315,CIN_pb.N^E06,31-Dec-2009,US,Electric Utilities (NEC),10677723
1316,CINUP.PK^H09,31-Dec-2009,US,Electric Utilities (NEC),10677716
1317,—,31-Dec-2009,US,Electric Utilities (NEC),10677692
1318,ASPW.PK,31-Dec-2009,US,Wind Electric Utilities,10674900
1319,HSLPP.PK^H09,31-Dec-2009,US,Electric Utilities (NEC),10671333
1320,,,,,
1321,,,,,
1322,—,31-Dec-2009,US,Electric Utilities (NEC),10658767
1323,—,31-Dec-2009,US,Electric Utilities (NEC),10646168
1324,—,31-Dec-2009,US,Electric Utilities (NEC),10646150
1325,—,31-Dec-2009,US,Electric Utilities (NEC),10646145
1326,SPS.N^H97,31-Dec-2009,US,Electric Utilities (NEC),10646088
1327,SCG_p.N^L09,31-Dec-2009,US,Electric Utilities (NEC),10644753
1328,AYE.N^B11,31-Dec-2009,US,Electric Utilities (NEC),10643682
1329,—,31-Dec-2009,US,Electric Utilities (NEC),10643047
1330,PPWLO.PK,31-Dec-2009,US,Electric Utilities (NEC),10643021
1331,—,31-Dec-2009,US,Electric Utilities (NEC),10642706
1332,PNM.N,31-Dec-2009,US,Electric Utilities (NEC),10642453
1333,—,31-Dec-2009,US,Electric Utilities (NEC),10642118
1334,—,31-Dec-2009,US,Electric Utilities (NEC),10642107
1335,—,31-Dec-2009,US,Electric Utilities (NEC),10642095
1336,SCE_pe.A^I20,31-Dec-2009,US,Electric Utilities (NEC),10642077
1337,EIX.N,31-Dec-2009,US,Electric Utilities (NEC),10642069
1338,CMS.N,31-Dec-2009,US,"Multiline Utilities
+1",10641401
1339,SWSEO.PK^K11,31-Dec-2009,US,Electric Utilities (NEC),10638895
1340,IMIGO.PK^K11,31-Dec-2009,US,Electric Utilities (NEC),10638954
1341,COCSP.PK^K06,31-Dec-2009,US,Electric Utilities (NEC),10638920
1342,AEP.OQ,31-Dec-2009,US,Electric Utilities (NEC),10638852
1343,APPWM.OB^K11,31-Dec-2009,US,Electric Utilities (NEC),10638893
1344,BGLEN.PK^I16,31-Dec-2009,US,"Electric Utilities (NEC)
+1",10638140
1345,AEE.N,31-Dec-2009,US,"Multiline Utilities
+2",10640788
1346,DUK.N,31-Dec-2009,US,Electric Utilities (NEC),10640342
1347,XEL.OQ,31-Dec-2009,US,Electric Utilities (NEC),10639672
1348,ATLS.OQ^B11,31-Dec-2009,US,Electric Utilities (NEC),10639635
1349,OTTR.OQ,31-Dec-2009,US,Electric Utilities (NEC),10639616
1350,LNT.OQ,31-Dec-2009,US,Electric Utilities (NEC),10639436
1351,D.N,31-Dec-2009,US,Electric Utilities (NEC),10639312
1352,HAWLI.PK,31-Dec-2009,US,Electric Utilities (NEC),10639110
1353,OHIPM.PK^K11,31-Dec-2009,US,Electric Utilities (NEC),10638985
1354,IMIGO.PK^K11,31-Dec-2009,US,Electric Utilities (NEC),10638954
1355,PSOKM.PK^K11,31-Dec-2009,US,Electric Utilities (NEC),10638933
1356,COCSP.PK^K06,31-Dec-2009,US,Electric Utilities (NEC),10638920
1357,SWSEO.PK^K11,31-Dec-2009,US,Electric Utilities (NEC),10638895
1358,APPWM.OB^K11,31-Dec-2009,US,Electric Utilities (NEC),10638893
1359,AEP.OQ,31-Dec-2009,US,Electric Utilities (NEC),10638852
1360,ELB.N^L03,31-Dec-2009,US,Electric Utilities (NEC),10638473
1361,FLPWP.PK^C13,31-Dec-2009,US,"Electric Utilities (NEC)
+1",10638429
1362,BGLEN.PK^I16,31-Dec-2009,US,"Electric Utilities (NEC)
+1",10638140
1363,EE.N^G20,31-Dec-2009,US,Electric Utilities (NEC),10637987
1364,TE.N^G16,31-Dec-2009,US,Electric Utilities (NEC),10637705
1365,WELPP.PK,31-Dec-2009,US,Electric Utilities (NEC),10636532
1366,CNLPL.PK,31-Dec-2009,US,Electric Utilities (NEC),10636491
1367,WEC.N,31-Dec-2009,US,Electric Utilities (NEC),10636484
1368,PSD.N^B09,25-Feb-2010,US,Electric Utilities (NEC),10636278
1369,EAI.N,31-Dec-2009,US,"Electric Utilities (NEC)
+1",10636253
1370,—,31-Dec-2009,US,"Fossil Fuel Electric Utilities
+1",10636108
1371,MIR.N^L10,31-Dec-2009,US,Electric Utilities (NEC),10636104
1372,ANTEM.PK^C11,31-Dec-2009,US,Electric Utilities (NEC),10635244
1373,AES.N,31-Dec-2009,US,Electric Utilities (NEC),10635184
1374,—,31-Dec-2009,US,Electric Utilities (NEC),10635914
1375,PPL.N,31-Dec-2009,US,"Multiline Utilities
+1",10635330
1376,WIPSI.PK^K15,31-Dec-2009,US,Electric Utilities (NEC),10635703
1377,PET_pa.A^G11,31-Dec-2009,US,"Business Support Services (NEC)
+3",10635353
1378,IPL.N^C01,31-Dec-2009,US,Electric Utilities (NEC),10635527
1379,CNL.N^D16,31-Dec-2009,US,Electric Utilities (NEC),10634621
1380,,,,,
1381,PET_pa.A^G11,31-Dec-2009,US,"Business Support Services (NEC)
+3",10635353
1382,IPL.N^C01,31-Dec-2009,US,Electric Utilities (NEC),10635527
1383,CNL.N^D16,31-Dec-2009,US,Electric Utilities (NEC),10634621
1384,—,31-Dec-2009,US,Electric Utilities (NEC),10634425
1385,ALP_pq.N^J22,31-Dec-2009,US,Electric Utilities (NEC),10634096
1386,WREGH.PK^F02,31-Dec-2009,US,Electric Utilities (NEC),10633976
1387,ITC.N^J16,31-Dec-2009,US,Electric Utilities (NEC),10633590
1388,—,31-Dec-2009,US,Electric Utilities (NEC),10633388
1389,MGEE.OQ,31-Dec-2009,US,Electric Utilities (NEC),10633378
1390,—,31-Dec-2009,US,"Electric Utilities (NEC)
+1",10632584
1391,GEN.N^L12,31-Dec-2009,US,Fossil Fuel Electric Utilities,10632443
1392,—,31-Dec-2009,US,Electric Utilities (NEC),10631491
1393,POR.N,31-Dec-2009,US,Electric Utilities (NEC),10631488
1394,CPN.N^C18,31-Dec-2009,US,Electric Utilities (NEC),10631173
1395,—,31-Dec-2009,US,Electric Utilities (NEC),10627502
1396,DTE.N,31-Dec-2009,US,Electric Utilities (NEC),10627448
1397,NRG.N,31-Dec-2009,US,Electric Utilities (NEC),10627386
1398,—,31-Dec-2009,PH,Electric Utilities (NEC),10625779
1399,IDA.N,31-Dec-2009,US,Electric Utilities (NEC),10624335
1400,PCG_pa.A,31-Dec-2009,US,Electric Utilities (NEC),10620408
1401,PCG.N,31-Dec-2009,US,Electric Utilities (NEC),10620342
1402,EDE.N^A17,31-Dec-2009,US,Electric Utilities (NEC),10619719
1403,AZD.N^A00,31-Dec-2009,US,Electric Utilities (NEC),10618074
1404,TXHCO.PK^J05,31-Dec-2009,US,Electric Utilities (NEC),10618040
1405,—,31-Dec-2009,US,Electric Utilities (NEC),10618038
1406,—,31-Dec-2009,US,Electric Utilities (NEC),10618037
1407,—,31-Dec-2009,US,Electric Utilities (NEC),10618032
1408,CVE_p.N^C05,31-Dec-2009,US,Electric Utilities (NEC),10617829
1409,—,31-Dec-2009,US,Fossil Fuel Electric Utilities,10614743
1410,OGE.N,31-Dec-2009,US,Electric Utilities (NEC),10614741
1411,UIL.N^L15,31-Dec-2009,US,Electric Utilities (NEC),10612970
1412,ALE.N,31-Dec-2009,US,Electric Utilities (NEC),10594318
1413,DPL.N^K11,31-Dec-2009,US,Electric Utilities (NEC),10593127
1414,NSARO.PK,31-Dec-2009,US,Electric Utilities (NEC),10592729
1415,CHG.N^F13,31-Dec-2009,US,Electric Utilities (NEC),10588181
1416,NST.DG^D12,31-Dec-2009,US,Electric Utilities (NEC),10578164
1417,CQXL.PK^B22,31-Dec-2009,US,Electric Utilities (NEC),10577212
1418,EVUS.PK^C22,30-Sep-2009,US,Power Charging Stations,091264337
1419,ASRE.PK,31-Aug-2009,US,Electric Utilities (NEC),091240529
1420,RNRG.PK^E15,30-Sep-2009,US,Electric Utilities (NEC),091226235
1421,TVC.N,30-Sep-2009,US,Electric Utilities (NEC),091207694
1422,SPCL.PK^K18,31-Jul-2009,US,"Auto, Truck & Motorcycle Parts (NEC)",091136219
1423,WNEA.PK^E15,30-Jun-2009,US,Wind Electric Utilities,091124600
1424,FEWP.PK,30-Jun-2009,US,Wind Electric Utilities,091117469
1425,WWPW.PK,30-Jun-2009,US,Wind Electric Utilities,091116248
1426,BFYW.PK,31-Aug-2009,US,Wind Systems & Equipment,091109332
1427,SKYH.PK^L16,31-May-2009,US,Wind Electric Utilities,091046875
1428,SBX.V^L17,31-Dec-2005,CA,Electric Utilities (NEC),09914737
1429,NCEN.PK,31-Mar-2009,US,Wind Electric Utilities,09913818
1430,HTM.A^D18,31-Mar-2009,US,Electric Utilities (NEC),09892706
1431,USBL.PK,28-Feb-2009,US,Professional Sports Venues,09891381
1432,WWEI.PK^F13,31-Dec-2008,US,Wind Electric Utilities,09835113
1433,BFLS.PK^G19,31-Dec-2008,US,Biomass & Waste to Energy Electric Utilities,09794561
1434,PSPW.PK,31-Dec-2008,US,Alternative Electric Utilities,09751947
1435,CHJI.PK,31-Dec-2008,US,Shell Companies,09751366
1436,ZHYLF.PK,31-Dec-2008,VG,Hydroelectric & Tidal Utilities,09750879
1437,SUME.PK,31-Dec-2008,US,Electric Utilities (NEC),09750867
1438,WGEI.PK,31-Dec-2008,US,Electric Utilities (NEC),09749464
1439,—,31-Dec-2008,US,Shell Companies,09744868
1440,VSPC.PK,31-Dec-2008,US,Biomass & Waste to Energy Electric Utilities,09720454
1441,—,31-Dec-2008,US,Corporate Financial Services (NEC),09720423
1442,MMCE.PK^J09,31-Dec-2008,US,Electric Utilities (NEC),09719595
1443,—,31-Dec-2008,US,Corporate Financial Services (NEC),09719405
1444,SEFE.PK^I15,31-Dec-2008,US,Electric Utilities (NEC),09719121
1445,—,31-Dec-2008,US,Corporate Financial Services (NEC),09718848
1446,—,31-Dec-2008,US,Electric Utilities (NEC),09718074
1447,—,31-Dec-2008,US,Electric Utilities (NEC),09717252
1448,GSTY.PK^D19,31-Dec-2008,US,Electric Utilities (NEC),09716454
1449,GREW.PK^D19,31-Dec-2008,US,Electric Utilities (NEC),09716123
1450,OIGBQ.PK,31-Dec-2008,US,Electric Utilities (NEC),09715394
1451,—,31-Dec-2008,US,Electric Utilities (NEC),09710955
1452,—,31-Dec-2008,US,Electric Utilities (NEC),09709883
1453,BVWN.PK^G17,31-Dec-2008,US,Electric Utilities (NEC),09702316
1454,PEGY.OQ,31-Dec-2008,US,Electric Utilities (NEC),09701816
1455,BLNK.OQ,31-Dec-2008,US,Electrical Components & Equipment (NEC),09697282
1456,—,31-Dec-2008,US,"Corporate Financial Services (NEC)
+1",09695507
1457,MAM.A^L10,31-Dec-2008,US,Electric Utilities (NEC),09689685
1458,—,31-Dec-2008,US,Electric Utilities (NEC),09687121
1459,—,31-Dec-2008,US,Electric Utilities (NEC),09687007
1460,,,,,
1461,EPGRQ.PK,31-Dec-2008,US,Electric Utilities (NEC),09685466
1462,CINUP.PK^H09,31-Dec-2008,US,Electric Utilities (NEC),09680577
1463,—,31-Dec-2008,US,Electric Utilities (NEC),09680511
1464,CIN_pb.N^E06,31-Dec-2008,US,Electric Utilities (NEC),09680484
1465,—,31-Dec-2008,US,Electric Utilities (NEC),09677158
1466,CV.N^F12,31-Dec-2008,US,Electric Utilities (NEC),09674127
1467,HSLPP.PK^H09,31-Dec-2008,US,Electric Utilities (NEC),09673089
1468,—,31-Dec-2008,US,"Fossil Fuel Electric Utilities
+1",09659522
1469,TXHCO.PK^J05,31-Dec-2008,US,Electric Utilities (NEC),09659214
1470,PSD.N^B09,03-Mar-2009,US,Electric Utilities (NEC),09653144
1471,—,31-Dec-2008,US,Electric Utilities (NEC),09649633
1472,—,31-Dec-2008,US,Electric Utilities (NEC),09649631
1473,—,31-Dec-2008,US,Electric Utilities (NEC),09649628
1474,PNM.N,02-Mar-2009,US,Electric Utilities (NEC),09648564
1475,—,31-Dec-2008,US,Electric Utilities (NEC),09648562
1476,—,31-Dec-2008,US,Electric Utilities (NEC),09648531
1477,SPS.N^H97,31-Dec-2008,US,Electric Utilities (NEC),09648508
1478,AEE.N,31-Dec-2008,US,"Multiline Utilities
+2",09647955
1479,ATLS.OQ^B11,31-Dec-2008,US,Electric Utilities (NEC),09647930
1480,,,,,
1481,FLPWP.PK^C13,31-Dec-2008,US,"Electric Utilities (NEC)
+1",09646880
1482,EAI.N,31-Dec-2008,US,"Electric Utilities (NEC)
+1",09646881
1483,GEN.N^L12,31-Dec-2008,US,Fossil Fuel Electric Utilities,09645622
1484,—,31-Dec-2008,US,Electric Utilities (NEC),09645588
1485,—,31-Dec-2008,US,Electric Utilities (NEC),09645581
1486,—,31-Dec-2008,US,Electric Utilities (NEC),09645564
1487,SCE_pe.A^I20,31-Dec-2008,US,Electric Utilities (NEC),09645527
1488,EIX.N,31-Dec-2008,US,Electric Utilities (NEC),09645520
1489,ORA.N,31-Dec-2008,US,Alternative Electric Utilities,09645319
1490,—,31-Dec-2008,US,Electric Utilities (NEC),09644649
1491,AYE.N^B11,31-Dec-2008,US,Electric Utilities (NEC),09645034
1492,IMIGO.PK^K11,31-Dec-2008,US,Electric Utilities (NEC),09644608
1493,LNT.OQ,31-Dec-2008,US,Electric Utilities (NEC),09642510
1494,—,31-Dec-2008,US,Electric Utilities (NEC),09641087
1495,COCSP.PK^K06,31-Dec-2008,US,Electric Utilities (NEC),09644581
1496,OHIPM.PK^K11,31-Dec-2008,US,Electric Utilities (NEC),09644571
1497,PPWLO.PK,31-Dec-2008,US,Electric Utilities (NEC),09644548
1498,APPWM.OB^K11,31-Dec-2008,US,Electric Utilities (NEC),09644516
1499,PSOKM.PK^K11,31-Dec-2008,US,Electric Utilities (NEC),09644426
1500,,,,,
1501,—,31-Dec-2008,US,Electric Utilities (NEC),09644245
1502,XEL.OQ,31-Dec-2008,US,Electric Utilities (NEC),09644213
1503,AEP.OQ,31-Dec-2008,US,Electric Utilities (NEC),09644189
1504,—,31-Dec-2008,US,Electric Utilities (NEC),09643951
1505,SCG_p.N^L09,31-Dec-2008,US,Electric Utilities (NEC),09643948
1506,BGLEN.PK^I16,31-Dec-2008,US,"Electric Utilities (NEC)
+1",09643894
1507,DUK.N,31-Dec-2008,US,Electric Utilities (NEC),09643771
1508,—,31-Dec-2008,US,Electric Utilities (NEC),09643713
1509,DTE.N,31-Dec-2008,US,Electric Utilities (NEC),09643606
1510,—,31-Dec-2008,US,Electric Utilities (NEC),09643424
1511,OTTR.OQ,31-Dec-2008,US,Electric Utilities (NEC),09643373
1512,HAWLI.PK,31-Dec-2008,US,Electric Utilities (NEC),09643331
1513,LNT.OQ,31-Dec-2008,US,Electric Utilities (NEC),09642511
1514,PPL.N,31-Dec-2008,US,"Multiline Utilities
+1",09641939
1515,CNLPL.PK,31-Dec-2008,US,Electric Utilities (NEC),09641637
1516,—,31-Dec-2008,US,Electric Utilities (NEC),09641087
1517,—,31-Dec-2008,PH,Electric Utilities (NEC),09640888
1518,MIR.N^L10,31-Dec-2008,US,Electric Utilities (NEC),09639657
1519,CPN.N^C18,31-Dec-2008,US,Electric Utilities (NEC),09639528
1520,,,,,
1521,,,,,
1522,DPL.N^K11,31-Dec-2008,US,Electric Utilities (NEC),09639418
1523,ELB.N^L03,31-Dec-2008,US,Electric Utilities (NEC),09639305
1524,IPL.N^C01,31-Dec-2008,US,Electric Utilities (NEC),09638902
1525,WELPP.PK,31-Dec-2008,US,Electric Utilities (NEC),09639148
1526,WEC.N,31-Dec-2008,US,Electric Utilities (NEC),09639090
1527,AES.N,31-Dec-2008,US,Electric Utilities (NEC),09638854
1528,TE.N^G16,31-Dec-2008,US,Electric Utilities (NEC),09638661
1529,VEL_pe.N^J14,31-Dec-2008,US,Electric Utilities (NEC),09638223
1530,CNL.N^D16,31-Dec-2008,US,Electric Utilities (NEC),09638136
1531,D.N,31-Dec-2008,US,Electric Utilities (NEC),09638134
1532,—,31-Dec-2008,US,Electric Utilities (NEC),09637898
1533,MGEE.OQ,31-Dec-2008,US,Electric Utilities (NEC),09637879
1534,ITC.N^J16,31-Dec-2008,US,Electric Utilities (NEC),09637855
1535,IDA.N,31-Dec-2008,US,Electric Utilities (NEC),09636678
1536,—,31-Dec-2008,US,"Electric Utilities (NEC)
+1",09636137
1537,WIPSI.PK^K15,31-Dec-2008,US,Electric Utilities (NEC),09635325
1538,CMS.N,31-Dec-2008,US,"Multiline Utilities
+1",09634871
1539,ALP_pq.N^J22,31-Dec-2008,US,Electric Utilities (NEC),09633302
1540,SDO_ph.A^J13,31-Dec-2008,US,Electric Utilities (NEC),09631509
1541,PCG_pa.A,31-Dec-2008,US,Electric Utilities (NEC),09631001
1542,PCG.N,31-Dec-2008,US,Electric Utilities (NEC),09630967
1543,NVE.N^L13,31-Dec-2008,US,Electric Utilities (NEC),09628725
1544,CEDNM.PK^E12,31-Dec-2008,US,"Multiline Utilities
+1",09627601
1545,EDE.N^A17,31-Dec-2008,US,Electric Utilities (NEC),09625639
1546,AZD.N^A00,31-Dec-2008,US,Electric Utilities (NEC),09623152
1547,UIL.N^L15,31-Dec-2008,US,Electric Utilities (NEC),09618790
1548,ASPW.PK,31-Dec-2008,US,Wind Electric Utilities,09602128
1549,—,31-Dec-2008,US,Fossil Fuel Electric Utilities,09598132
1550,OGE.N,31-Dec-2008,US,Electric Utilities (NEC),09598131
1551,ALE.N,31-Dec-2008,US,Electric Utilities (NEC),09598110
1552,NRG.N,31-Dec-2008,US,Electric Utilities (NEC),09595618
1553,CHG.N^F13,31-Dec-2008,US,Electric Utilities (NEC),09585289
1554,NSARO.PK,31-Dec-2008,US,Electric Utilities (NEC),09581576
1555,NST.DG^D12,31-Dec-2008,US,Electric Utilities (NEC),09581208
1556,CQXL.PK^B22,31-Dec-2008,US,Electric Utilities (NEC),09577406
1557,EVUS.PK^C22,30-Sep-2008,US,Power Charging Stations,081273518
1558,TVC.N,30-Sep-2008,US,Electric Utilities (NEC),081252497
1559,ASRE.PK,31-Aug-2008,US,Electric Utilities (NEC),081223246
1560,CMNR.PK,31-Jul-2008,US,Electric Utilities (NEC),081186140
